Date,Open,High,Low,Close,Volume
2025-02-19 23:35:00,2933.96,2934.1,2932.78,2933.57,454
2025-02-19 23:40:00,2933.55,2933.55,2932.88,2933.09,211
2025-02-19 23:45:00,2933.05,2933.22,2932.45,2932.9,232
2025-02-19 23:50:00,2932.89,2933.53,2932.89,2933.25,328
2025-02-19 23:55:00,2933.27,2933.93,2932.98,2933.17,291
2025-02-20 01:00:00,2933.01,2933.88,2933.01,2933.53,310
2025-02-20 01:05:00,2933.58,2934.65,2933.58,2934.5,282
2025-02-20 01:10:00,2934.51,2934.67,2933.63,2933.91,213
2025-02-20 01:15:00,2933.94,2934.93,2933.94,2934.83,351
2025-02-20 01:20:00,2934.84,2935.48,2934.33,2934.64,413
2025-02-20 01:25:00,2934.65,2935.35,2934.22,2934.41,299
2025-02-20 01:30:00,2934.35,2934.56,2933.58,2933.66,292
2025-02-20 01:35:00,2933.64,2934.31,2933.64,2933.91,167
2025-02-20 01:40:00,2933.89,2934.72,2933.86,2934.2,218
2025-02-20 01:45:00,2934.21,2935.7,2934.21,2935.62,438
2025-02-20 01:50:00,2935.64,2936.1,2935.12,2935.58,367
2025-02-20 01:55:00,2935.47,2935.83,2935.18,2935.34,296
2025-02-20 02:00:00,2935.35,2937.53,2935.35,2937.12,662
2025-02-20 02:05:00,2937.15,2940.01,2937.1,2939.48,770
2025-02-20 02:10:00,2939.52,2939.69,2938.2,2939.09,806
2025-02-20 02:15:00,2939.11,2940.12,2938.37,2938.52,643
2025-02-20 02:20:00,2938.53,2939.55,2938.29,2939.4,417
2025-02-20 02:25:00,2939.41,2939.5,2938.66,2938.85,268
2025-02-20 02:30:00,2938.92,2940.53,2938.92,2939.59,650
2025-02-20 02:35:00,2939.58,2940.36,2939.55,2940.29,383
2025-02-20 02:40:00,2940.28,2941.14,2939.68,2940.16,484
2025-02-20 02:45:00,2940.11,2940.11,2939.21,2939.41,496
2025-02-20 02:50:00,2939.63,2940.45,2939.2,2939.68,635
2025-02-20 02:55:00,2939.66,2941.15,2939.64,2940.76,916
2025-02-20 03:00:00,2940.76,2941.81,2939.41,2940.81,1910
2025-02-20 03:05:00,2940.83,2940.95,2939.66,2940.12,1189
2025-02-20 03:10:00,2940.12,2941.1,2939.0,2940.57,1065
2025-02-20 03:15:00,2940.67,2942.13,2940.37,2941.35,1011
2025-02-20 03:20:00,2941.38,2942.21,2940.56,2941.03,1008
2025-02-20 03:25:00,2941.01,2941.16,2936.82,2936.83,999
2025-02-20 03:30:00,2936.84,2937.32,2935.73,2936.59,1205
2025-02-20 03:35:00,2936.58,2936.8,2934.86,2936.28,1355
2025-02-20 03:40:00,2936.3,2937.47,2934.93,2936.83,1114
2025-02-20 03:45:00,2936.83,2938.38,2935.79,2936.61,1351
2025-02-20 03:50:00,2936.58,2936.91,2935.23,2936.6,1269
2025-02-20 03:55:00,2936.63,2937.81,2936.61,2936.99,1175
2025-02-20 04:00:00,2936.98,2937.35,2935.33,2936.05,942
2025-02-20 04:05:00,2936.05,2936.49,2933.85,2934.89,929
2025-02-20 04:10:00,2934.9,2936.58,2934.9,2936.33,1120
2025-02-20 04:15:00,2936.35,2937.43,2935.79,2936.68,1001
2025-02-20 04:20:00,2936.62,2938.18,2936.46,2938.07,920
2025-02-20 04:25:00,2938.06,2939.13,2937.4,2938.01,893
2025-02-20 04:30:00,2938.06,2938.76,2937.29,2938.06,880
2025-02-20 04:35:00,2938.02,2938.47,2936.4,2937.34,1696
2025-02-20 04:40:00,2937.33,2937.67,2936.35,2937.17,1177
2025-02-20 04:45:00,2937.19,2939.08,2936.37,2938.75,1181
2025-02-20 04:50:00,2938.74,2941.22,2938.73,2940.99,992
2025-02-20 04:55:00,2940.98,2941.55,2939.6,2940.71,1251
2025-02-20 05:00:00,2940.64,2943.16,2940.53,2942.18,822
2025-02-20 05:05:00,2942.16,2942.32,2940.67,2941.89,854
2025-02-20 05:10:00,2941.88,2944.02,2941.76,2943.43,759
2025-02-20 05:15:00,2943.47,2943.79,2942.6,2943.12,688
2025-02-20 05:20:00,2943.11,2943.81,2942.7,2942.8,749
2025-02-20 05:25:00,2942.78,2943.15,2942.24,2943.15,697
2025-02-20 05:30:00,2943.13,2943.15,2941.97,2942.64,504
2025-02-20 05:35:00,2942.63,2942.71,2941.62,2942.15,623
2025-02-20 05:40:00,2942.13,2942.39,2941.7,2942.08,505
2025-02-20 05:45:00,2942.04,2943.13,2942.04,2942.94,468
2025-02-20 05:50:00,2942.96,2943.13,2941.76,2942.7,596
2025-02-20 05:55:00,2942.69,2942.75,2940.71,2942.05,942
2025-02-20 06:00:00,2942.05,2942.1,2940.82,2940.95,618
2025-02-20 06:05:00,2940.93,2942.43,2939.98,2940.31,1058
2025-02-20 06:10:00,2940.3,2940.72,2940.05,2940.58,539
2025-02-20 06:15:00,2940.6,2941.03,2940.06,2940.56,721
2025-02-20 06:20:00,2940.56,2940.66,2939.71,2940.1,761
2025-02-20 06:25:00,2940.12,2940.73,2939.65,2940.71,519
2025-02-20 06:30:00,2940.74,2941.01,2939.28,2939.79,727
2025-02-20 06:35:00,2939.8,2940.99,2939.55,2940.77,760
2025-02-20 06:40:00,2940.78,2941.26,2940.22,2940.94,523
2025-02-20 06:45:00,2940.93,2941.19,2939.49,2939.7,425
2025-02-20 06:50:00,2939.7,2940.41,2939.33,2940.37,698
2025-02-20 06:55:00,2940.37,2940.98,2939.76,2939.76,506
2025-02-20 07:00:00,2939.89,2942.17,2939.32,2942.14,917
2025-02-20 07:05:00,2942.12,2942.97,2942.1,2942.68,533
2025-02-20 07:10:00,2942.7,2943.08,2942.53,2942.75,627
2025-02-20 07:15:00,2942.73,2943.7,2942.64,2943.61,729
2025-02-20 07:20:00,2943.62,2945.01,2943.51,2944.54,631
2025-02-20 07:25:00,2944.53,2944.91,2944.38,2944.76,601
2025-02-20 07:30:00,2944.79,2945.13,2943.82,2944.76,840
2025-02-20 07:35:00,2944.72,2945.21,2943.33,2943.78,984
2025-02-20 07:40:00,2943.8,2944.28,2943.59,2943.89,726
2025-02-20 07:45:00,2943.88,2945.08,2943.79,2944.66,710
2025-02-20 07:50:00,2944.69,2945.49,2944.55,2945.26,806
2025-02-20 07:55:00,2945.24,2946.87,2945.24,2946.82,755
2025-02-20 08:00:00,2946.81,2947.08,2945.72,2946.45,945
2025-02-20 08:05:00,2946.51,2947.05,2945.21,2945.72,991
2025-02-20 08:10:00,2945.73,2946.58,2944.73,2945.43,1012
2025-02-20 08:15:00,2945.43,2945.8,2945.01,2945.42,773
2025-02-20 08:20:00,2945.4,2946.45,2945.28,2945.84,1081
2025-02-20 08:25:00,2945.83,2946.05,2945.58,2945.78,562
2025-02-20 08:30:00,2945.76,2947.17,2944.79,2945.31,1002
2025-02-20 08:35:00,2945.3,2945.55,2943.93,2944.84,1235
2025-02-20 08:40:00,2944.84,2945.3,2944.04,2945.24,980
2025-02-20 08:45:00,2945.25,2945.46,2944.23,2944.92,770
2025-02-20 08:50:00,2944.95,2948.89,2944.69,2948.7,776
2025-02-20 08:55:00,2948.71,2949.06,2947.79,2947.8,1305
2025-02-20 09:00:00,2947.72,2948.08,2946.6,2947.7,845
2025-02-20 09:05:00,2947.69,2949.09,2947.68,2948.28,1317
2025-02-20 09:10:00,2948.28,2949.14,2948.22,2948.48,920
2025-02-20 09:15:00,2948.5,2949.0,2947.81,2948.65,828
2025-02-20 09:20:00,2948.64,2948.94,2947.96,2948.44,793
2025-02-20 09:25:00,2948.49,2949.38,2948.21,2949.08,509
2025-02-20 09:30:00,2949.09,2951.04,2948.95,2950.74,726
2025-02-20 09:35:00,2950.74,2954.36,2950.51,2951.85,1135
2025-02-20 09:40:00,2951.87,2951.99,2948.12,2948.6,1431
2025-02-20 09:45:00,2948.68,2948.98,2947.26,2948.92,1103
2025-02-20 09:50:00,2948.96,2949.03,2947.82,2948.15,677
2025-02-20 09:55:00,2948.17,2949.3,2948.12,2948.76,1103
2025-02-20 10:00:00,2948.89,2952.82,2948.81,2952.82,1342
2025-02-20 10:05:00,2952.84,2953.96,2952.35,2953.34,1211
2025-02-20 10:10:00,2953.33,2954.23,2953.33,2953.97,1046
2025-02-20 10:15:00,2954.04,2954.73,2953.2,2954.08,1093
2025-02-20 10:20:00,2954.1,2954.2,2953.19,2953.61,998
2025-02-20 10:25:00,2953.63,2953.89,2952.63,2952.73,1022
2025-02-20 10:30:00,2952.73,2954.8,2952.69,2954.41,1189
2025-02-20 10:35:00,2954.41,2954.65,2953.96,2954.13,741
2025-02-20 10:40:00,2954.14,2954.34,2953.17,2953.72,884
2025-02-20 10:45:00,2953.74,2954.17,2952.84,2953.17,688
2025-02-20 10:50:00,2953.18,2953.97,2952.07,2953.61,758
2025-02-20 10:55:00,2953.6,2954.53,2953.18,2954.32,763
2025-02-20 11:00:00,2954.35,2954.97,2953.45,2953.65,969
2025-02-20 11:05:00,2953.68,2954.03,2953.35,2953.61,962
2025-02-20 11:10:00,2953.6,2954.35,2953.36,2953.83,634
2025-02-20 11:15:00,2953.8,2954.66,2953.61,2954.64,713
2025-02-20 11:20:00,2954.62,2954.85,2953.58,2954.05,1027
2025-02-20 11:25:00,2954.03,2954.08,2952.4,2952.87,1111
2025-02-20 11:30:00,2952.89,2953.61,2951.36,2951.96,965
2025-02-20 11:35:00,2951.97,2952.35,2950.47,2950.73,1141
2025-02-20 11:40:00,2950.76,2951.26,2949.8,2950.69,895
2025-02-20 11:45:00,2950.75,2952.03,2950.16,2951.08,886
2025-02-20 11:50:00,2951.17,2952.05,2950.74,2951.88,939
2025-02-20 11:55:00,2951.89,2953.23,2951.33,2951.33,1013
2025-02-20 12:00:00,2951.36,2952.66,2951.13,2952.6,1253
2025-02-20 12:05:00,2952.59,2953.36,2952.49,2952.91,1101
2025-02-20 12:10:00,2952.93,2954.2,2952.58,2954.14,1595
2025-02-20 12:15:00,2954.14,2954.58,2952.49,2952.91,1052
2025-02-20 12:20:00,2952.91,2954.78,2952.66,2954.66,1039
2025-02-20 12:25:00,2954.68,2954.82,2953.37,2953.45,862
2025-02-20 12:30:00,2953.39,2953.62,2952.01,2953.11,1348
2025-02-20 12:35:00,2953.12,2953.87,2951.34,2952.4,1280
2025-02-20 12:40:00,2952.4,2954.43,2949.35,2952.7,1563
2025-02-20 12:45:00,2952.69,2953.56,2951.35,2951.81,1553
2025-02-20 12:50:00,2951.81,2953.01,2950.88,2951.3,1116
2025-02-20 12:55:00,2951.31,2952.87,2951.25,2952.11,1038
2025-02-20 13:00:00,2952.13,2952.87,2951.57,2952.43,924
2025-02-20 13:05:00,2952.42,2952.64,2951.21,2951.24,837
2025-02-20 13:10:00,2951.23,2951.3,2950.68,2951.16,808
2025-02-20 13:15:00,2951.17,2951.27,2949.54,2949.87,1094
2025-02-20 13:20:00,2949.85,2951.05,2949.74,2950.3,869
2025-02-20 13:25:00,2950.3,2952.06,2950.16,2951.54,986
2025-02-20 13:30:00,2951.58,2952.39,2951.34,2951.35,783
2025-02-20 13:35:00,2951.36,2951.84,2950.13,2950.25,924
2025-02-20 13:40:00,2950.26,2950.44,2949.17,2949.68,922
2025-02-20 13:45:00,2949.66,2949.67,2947.34,2947.59,1214
2025-02-20 13:50:00,2947.67,2949.18,2947.39,2948.78,896
2025-02-20 13:55:00,2948.78,2949.23,2947.95,2948.76,895
2025-02-20 14:00:00,2948.72,2950.08,2948.72,2949.31,1212
2025-02-20 14:05:00,2949.3,2950.68,2948.89,2950.49,1294
2025-02-20 14:10:00,2950.51,2950.59,2946.56,2948.6,1789
2025-02-20 14:15:00,2948.62,2949.05,2947.41,2948.33,1697
2025-02-20 14:20:00,2948.31,2948.85,2938.76,2941.02,2153
2025-02-20 14:25:00,2941.04,2942.83,2940.51,2941.84,1863
2025-02-20 14:30:00,2941.81,2943.78,2941.01,2943.71,1572
2025-02-20 14:35:00,2943.72,2944.11,2942.38,2944.04,1274
2025-02-20 14:40:00,2944.04,2944.61,2942.85,2944.04,1131
2025-02-20 14:45:00,2944.06,2944.92,2942.36,2943.36,1397
2025-02-20 14:50:00,2943.35,2943.77,2942.47,2943.52,1030
2025-02-20 14:55:00,2943.5,2945.69,2943.32,2945.34,882
2025-02-20 15:00:00,2945.33,2947.24,2942.85,2943.63,2063
2025-02-20 15:05:00,2943.61,2944.6,2941.75,2941.75,2248
2025-02-20 15:10:00,2941.73,2944.8,2940.61,2943.47,1821
2025-02-20 15:15:00,2943.49,2945.08,2942.2,2944.64,1410
2025-02-20 15:20:00,2944.69,2946.1,2942.8,2942.82,1645
2025-02-20 15:25:00,2943.01,2944.21,2943.01,2943.69,1342
2025-02-20 15:30:00,2943.66,2947.24,2942.84,2947.14,1882
2025-02-20 15:35:00,2947.15,2947.33,2944.25,2944.96,2137
2025-02-20 15:40:00,2944.97,2945.41,2940.11,2940.11,2033
2025-02-20 15:45:00,2940.09,2940.09,2934.74,2936.28,2716
2025-02-20 15:50:00,2936.25,2937.97,2933.72,2936.53,2382
2025-02-20 15:55:00,2936.55,2937.28,2934.07,2934.12,2221
2025-02-20 16:00:00,2934.05,2934.58,2929.24,2930.4,2407
2025-02-20 16:05:00,2930.51,2930.65,2925.58,2928.7,2724
2025-02-20 16:10:00,2928.74,2930.63,2924.35,2925.63,2435
2025-02-20 16:15:00,2925.64,2931.12,2924.53,2929.41,2943
2025-02-20 16:20:00,2929.39,2929.87,2925.45,2926.34,2507
2025-02-20 16:25:00,2926.3,2929.95,2926.23,2929.17,2226
2025-02-20 16:30:00,2929.14,2934.24,2928.93,2934.17,2687
2025-02-20 16:35:00,2934.19,2937.45,2934.19,2936.16,2637
2025-02-20 16:40:00,2936.18,2939.96,2936.13,2939.26,2480
2025-02-20 16:45:00,2939.23,2939.43,2935.21,2935.34,2359
2025-02-20 16:50:00,2935.38,2939.99,2935.16,2937.52,1994
2025-02-20 16:55:00,2937.49,2938.19,2934.9,2935.15,1959
2025-02-20 17:00:00,2935.14,2936.06,2931.89,2933.45,3174
2025-02-20 17:05:00,2933.48,2937.48,2931.98,2936.2,2644
2025-02-20 17:10:00,2936.3,2937.2,2933.8,2934.57,1979
2025-02-20 17:15:00,2934.55,2936.71,2933.23,2936.1,1756
2025-02-20 17:20:00,2936.24,2938.35,2934.39,2938.35,1749
2025-02-20 17:25:00,2938.16,2938.9,2936.32,2936.81,1943
2025-02-20 17:30:00,2936.84,2936.97,2932.94,2935.68,1937
2025-02-20 17:35:00,2935.7,2936.03,2934.16,2934.64,1644
2025-02-20 17:40:00,2934.69,2938.14,2934.5,2937.55,1376
2025-02-20 17:45:00,2937.51,2938.01,2935.31,2936.68,1511
2025-02-20 17:50:00,2936.64,2939.13,2936.34,2938.66,1519
2025-02-20 17:55:00,2938.69,2939.34,2937.8,2938.46,1407
2025-02-20 18:00:00,2938.48,2939.12,2935.9,2937.58,1663
2025-02-20 18:05:00,2937.59,2938.69,2937.13,2938.14,1011
2025-02-20 18:10:00,2938.13,2939.24,2937.49,2938.35,1404
2025-02-20 18:15:00,2938.35,2939.18,2937.72,2939.0,1228
2025-02-20 18:20:00,2939.01,2942.39,2938.96,2942.27,1813
2025-02-20 18:25:00,2942.26,2945.43,2942.13,2942.76,1891
2025-02-20 18:30:00,2942.71,2945.27,2942.62,2944.39,1751
2025-02-20 18:35:00,2944.37,2945.3,2943.61,2944.1,1481
2025-02-20 18:40:00,2944.07,2944.66,2943.01,2944.04,1488
2025-02-20 18:45:00,2944.08,2944.31,2942.2,2942.71,1547
2025-02-20 18:50:00,2942.72,2944.73,2942.59,2943.14,1496
2025-02-20 18:55:00,2943.17,2943.65,2942.77,2942.97,1600
2025-02-20 19:00:00,2942.96,2944.98,2940.56,2941.79,1659
2025-02-20 19:05:00,2941.72,2942.45,2940.65,2942.24,1376
2025-02-20 19:10:00,2942.24,2943.45,2941.18,2941.51,1378
2025-02-20 19:15:00,2941.53,2941.87,2940.62,2941.07,1174
2025-02-20 19:20:00,2941.08,2941.87,2940.49,2941.55,1263
2025-02-20 19:25:00,2941.57,2942.39,2940.87,2941.71,1312
2025-02-20 19:30:00,2941.72,2943.41,2941.22,2942.89,1162
2025-02-20 19:35:00,2942.97,2944.58,2942.81,2944.04,880
2025-02-20 19:40:00,2944.04,2947.04,2944.0,2945.55,1358
2025-02-20 19:45:00,2945.54,2945.72,2944.07,2945.06,1262
2025-02-20 19:50:00,2945.07,2945.46,2943.45,2943.75,1433
2025-02-20 19:55:00,2943.74,2944.14,2939.89,2940.38,1596
2025-02-20 20:00:00,2940.35,2940.52,2938.54,2939.97,1678
2025-02-20 20:05:00,2940.03,2941.41,2939.77,2941.41,1494
2025-02-20 20:10:00,2941.44,2941.6,2938.76,2938.81,1293
2025-02-20 20:15:00,2938.82,2940.09,2937.25,2938.58,1413
2025-02-20 20:20:00,2938.58,2940.95,2938.06,2940.32,1440
2025-02-20 20:25:00,2940.3,2941.03,2939.05,2940.76,1346
2025-02-20 20:30:00,2940.77,2941.12,2940.24,2940.8,1304
2025-02-20 20:35:00,2940.85,2941.33,2940.25,2940.51,1115
2025-02-20 20:40:00,2940.58,2941.51,2939.9,2941.16,1441
2025-02-20 20:45:00,2941.15,2942.03,2941.1,2941.46,1142
2025-02-20 20:50:00,2941.49,2941.8,2940.42,2941.3,1107
2025-02-20 20:55:00,2941.33,2942.27,2941.1,2941.75,1178
2025-02-20 21:00:00,2941.83,2941.89,2939.97,2940.37,1523
2025-02-20 21:05:00,2940.36,2940.39,2939.44,2939.91,1324
2025-02-20 21:10:00,2939.89,2940.25,2939.38,2939.45,748
2025-02-20 21:15:00,2939.45,2939.6,2938.24,2939.1,1135
2025-02-20 21:20:00,2939.1,2940.31,2938.91,2939.31,1050
2025-02-20 21:25:00,2939.29,2939.36,2937.71,2938.04,1095
2025-02-20 21:30:00,2938.06,2938.59,2937.56,2937.79,1001
2025-02-20 21:35:00,2937.74,2937.89,2933.49,2935.33,1084
2025-02-20 21:40:00,2935.35,2935.92,2934.06,2935.58,797
2025-02-20 21:45:00,2935.58,2936.73,2934.53,2936.69,904
2025-02-20 21:50:00,2936.76,2938.45,2936.75,2938.2,1178
2025-02-20 21:55:00,2938.14,2938.68,2937.58,2937.68,1082
2025-02-20 22:00:00,2937.73,2937.97,2937.08,2937.56,938
2025-02-20 22:05:00,2937.54,2937.74,2936.83,2937.6,854
2025-02-20 22:10:00,2937.6,2937.69,2935.96,2936.59,927
2025-02-20 22:15:00,2936.6,2937.19,2935.97,2937.06,959
2025-02-20 22:20:00,2937.13,2938.12,2936.54,2937.82,933
2025-02-20 22:25:00,2937.84,2937.88,2936.23,2936.27,832
2025-02-20 22:30:00,2936.24,2937.62,2935.75,2937.33,1188
2025-02-20 22:35:00,2937.34,2937.34,2936.24,2936.63,1105
2025-02-20 22:40:00,2936.6,2936.68,2936.14,2936.36,771
2025-02-20 22:45:00,2936.33,2938.08,2935.78,2937.65,868
2025-02-20 22:50:00,2937.63,2938.55,2937.28,2938.41,922
2025-02-20 22:55:00,2938.44,2938.87,2936.9,2937.83,1329
2025-02-20 23:00:00,2937.78,2938.62,2937.38,2937.49,938
2025-02-20 23:05:00,2937.5,2938.74,2937.48,2938.36,685
2025-02-20 23:10:00,2938.37,2939.37,2938.2,2939.05,602
2025-02-20 23:15:00,2939.06,2939.6,2939.03,2939.58,449
2025-02-20 23:20:00,2939.58,2939.91,2939.4,2939.66,540
2025-02-20 23:25:00,2939.66,2939.74,2939.25,2939.59,478
2025-02-20 23:30:00,2939.58,2940.14,2939.53,2939.85,446
2025-02-20 23:35:00,2939.85,2940.15,2939.64,2939.97,382
2025-02-20 23:40:00,2939.94,2940.09,2939.47,2939.93,299
2025-02-20 23:45:00,2939.94,2940.12,2938.74,2938.81,415
2025-02-20 23:50:00,2938.78,2939.68,2938.62,2939.47,442
2025-02-20 23:55:00,2939.46,2939.57,2938.53,2939.16,523
2025-02-21 01:00:00,2937.91,2939.92,2937.91,2939.35,489
2025-02-21 01:05:00,2939.41,2939.8,2938.97,2939.27,262
2025-02-21 01:10:00,2939.26,2939.44,2938.69,2938.76,252
2025-02-21 01:15:00,2938.78,2939.8,2938.47,2939.25,292
2025-02-21 01:20:00,2939.26,2940.03,2939.23,2939.92,182
2025-02-21 01:25:00,2939.94,2940.5,2939.69,2940.24,222
2025-02-21 01:30:00,2940.29,2941.62,2940.24,2940.66,496
2025-02-21 01:35:00,2940.65,2941.3,2940.37,2940.92,349
2025-02-21 01:40:00,2940.96,2942.23,2940.96,2942.04,540
2025-02-21 01:45:00,2942.06,2943.2,2941.46,2941.84,571
2025-02-21 01:50:00,2941.8,2941.87,2941.05,2941.37,329
2025-02-21 01:55:00,2941.38,2941.87,2940.67,2941.71,492
2025-02-21 02:00:00,2941.76,2942.57,2941.02,2941.15,831
2025-02-21 02:05:00,2941.12,2942.63,2941.01,2942.27,477
2025-02-21 02:10:00,2942.22,2942.4,2941.56,2942.16,382
2025-02-21 02:15:00,2942.14,2942.21,2941.04,2941.4,370
2025-02-21 02:20:00,2941.39,2941.61,2939.68,2940.35,461
2025-02-21 02:25:00,2940.27,2940.27,2937.24,2938.75,924
2025-02-21 02:30:00,2938.75,2939.83,2937.79,2938.96,711
2025-02-21 02:35:00,2938.96,2939.9,2937.73,2939.79,557
2025-02-21 02:40:00,2939.77,2939.81,2938.98,2939.64,360
2025-02-21 02:45:00,2939.66,2940.33,2939.31,2940.15,370
2025-02-21 02:50:00,2940.01,2940.23,2939.08,2939.77,456
2025-02-21 02:55:00,2939.78,2940.24,2939.44,2939.97,443
2025-02-21 03:00:00,2939.83,2944.3,2939.75,2943.43,2236
2025-02-21 03:05:00,2943.43,2945.91,2942.73,2945.43,1623
2025-02-21 03:10:00,2945.46,2946.68,2944.86,2945.72,1239
2025-02-21 03:15:00,2945.78,2948.92,2945.64,2948.41,1378
2025-02-21 03:20:00,2948.38,2949.5,2946.9,2947.65,1107
2025-02-21 03:25:00,2947.66,2947.76,2945.24,2945.62,1130
2025-02-21 03:30:00,2945.66,2945.99,2945.05,2945.76,1227
2025-02-21 03:35:00,2945.76,2945.79,2941.22,2941.77,1636
2025-02-21 03:40:00,2941.76,2942.57,2936.22,2936.74,1962
2025-02-21 03:45:00,2936.74,2937.3,2930.89,2930.89,2104
2025-02-21 03:50:00,2930.76,2931.99,2927.0,2931.49,2664
2025-02-21 03:55:00,2931.46,2931.99,2926.83,2928.83,1910
2025-02-21 04:00:00,2928.79,2931.41,2926.54,2930.62,1782
2025-02-21 04:05:00,2930.6,2936.93,2930.23,2936.11,1733
2025-02-21 04:10:00,2936.1,2938.46,2934.67,2938.04,1545
2025-02-21 04:15:00,2938.04,2939.97,2937.39,2939.8,1172
2025-02-21 04:20:00,2939.79,2939.94,2937.87,2939.08,916
2025-02-21 04:25:00,2939.09,2939.72,2937.51,2937.83,1163
2025-02-21 04:30:00,2937.82,2941.01,2937.41,2940.66,1512
2025-02-21 04:35:00,2940.68,2940.87,2938.84,2939.43,1366
2025-02-21 04:40:00,2939.32,2940.02,2938.34,2939.47,1143
2025-02-21 04:45:00,2939.49,2940.41,2939.4,2940.1,902
2025-02-21 04:50:00,2940.12,2940.7,2939.53,2940.02,1099
2025-02-21 04:55:00,2940.03,2940.34,2938.87,2938.91,1146
2025-02-21 05:00:00,2938.91,2939.68,2937.17,2937.17,1347
2025-02-21 05:05:00,2937.14,2937.2,2932.66,2933.55,1905
2025-02-21 05:10:00,2933.53,2934.35,2930.04,2932.87,1949
2025-02-21 05:15:00,2932.89,2933.86,2931.25,2932.51,1229
2025-02-21 05:20:00,2932.52,2933.02,2930.69,2931.35,1461
2025-02-21 05:25:00,2931.36,2931.36,2927.16,2928.56,2003
2025-02-21 05:30:00,2928.57,2932.97,2928.31,2931.51,1375
2025-02-21 05:35:00,2931.53,2933.37,2929.91,2932.72,1187
2025-02-21 05:40:00,2932.7,2934.06,2931.75,2932.1,853
2025-02-21 05:45:00,2932.09,2932.1,2930.57,2931.16,884
2025-02-21 05:50:00,2931.12,2932.78,2930.37,2932.09,926
2025-02-21 05:55:00,2932.1,2932.66,2930.97,2931.36,924
2025-02-21 06:00:00,2931.37,2932.1,2930.51,2931.31,812
2025-02-21 06:05:00,2931.31,2931.76,2930.54,2930.85,750
2025-02-21 06:10:00,2930.8,2932.36,2930.61,2931.02,944
2025-02-21 06:15:00,2931.01,2931.61,2930.54,2931.12,791
2025-02-21 06:20:00,2931.12,2931.12,2930.25,2930.78,682
2025-02-21 06:25:00,2930.79,2931.19,2930.0,2930.85,811
2025-02-21 06:30:00,2930.87,2932.11,2930.81,2932.08,768
2025-02-21 06:35:00,2932.1,2932.15,2930.37,2930.57,845
2025-02-21 06:40:00,2930.58,2930.78,2930.15,2930.23,472
2025-02-21 06:45:00,2930.25,2930.56,2926.47,2926.82,1191
2025-02-21 06:50:00,2926.81,2929.37,2926.75,2929.28,1056
2025-02-21 06:55:00,2929.29,2929.7,2927.38,2928.68,758
2025-02-21 07:00:00,2928.66,2928.78,2927.6,2928.21,1096
2025-02-21 07:05:00,2928.19,2928.61,2926.26,2927.3,953
2025-02-21 07:10:00,2927.46,2928.41,2925.33,2927.69,1192
2025-02-21 07:15:00,2927.68,2928.05,2926.1,2927.29,857
2025-02-21 07:20:00,2927.32,2927.47,2926.29,2927.31,487
2025-02-21 07:25:00,2927.36,2928.62,2926.34,2927.59,917
2025-02-21 07:30:00,2927.6,2929.2,2924.05,2928.7,2007
2025-02-21 07:35:00,2928.69,2930.41,2927.11,2929.77,1457
2025-02-21 07:40:00,2929.75,2931.07,2928.81,2930.31,1201
2025-02-21 07:45:00,2930.34,2933.9,2929.52,2932.38,1479
2025-02-21 07:50:00,2932.4,2932.75,2929.69,2930.2,811
2025-02-21 07:55:00,2930.2,2931.8,2930.12,2930.16,559
2025-02-21 08:00:00,2930.16,2930.94,2926.72,2926.84,779
2025-02-21 08:05:00,2926.84,2928.26,2925.54,2928.17,979
2025-02-21 08:10:00,2928.22,2930.05,2927.77,2928.98,726
2025-02-21 08:15:00,2929.0,2929.57,2926.45,2928.37,1050
2025-02-21 08:20:00,2928.38,2928.85,2927.56,2928.15,1117
2025-02-21 08:25:00,2928.11,2929.06,2927.49,2928.97,1137
2025-02-21 08:30:00,2928.92,2931.31,2928.7,2930.75,1237
2025-02-21 08:35:00,2930.76,2930.94,2929.43,2930.23,1070
2025-02-21 08:40:00,2930.24,2931.16,2929.26,2929.51,862
2025-02-21 08:45:00,2929.51,2930.05,2929.03,2929.68,736
2025-02-21 08:50:00,2929.66,2931.09,2929.46,2930.5,900
2025-02-21 08:55:00,2930.49,2930.69,2928.99,2929.72,890
2025-02-21 09:00:00,2929.74,2931.35,2929.09,2931.34,1303
2025-02-21 09:05:00,2931.33,2932.71,2931.14,2932.24,1208
2025-02-21 09:10:00,2932.23,2932.89,2931.44,2931.64,849
2025-02-21 09:15:00,2931.66,2932.62,2931.6,2931.94,652
2025-02-21 09:20:00,2931.96,2932.29,2930.83,2931.35,891
2025-02-21 09:25:00,2931.35,2931.76,2930.59,2930.59,552
2025-02-21 09:30:00,2930.58,2931.49,2929.6,2931.2,663
2025-02-21 09:35:00,2931.21,2931.98,2930.76,2931.18,716
2025-02-21 09:40:00,2931.17,2931.57,2930.65,2930.88,624
2025-02-21 09:45:00,2930.85,2931.66,2930.58,2931.49,598
2025-02-21 09:50:00,2931.51,2932.34,2931.18,2931.44,661
2025-02-21 09:55:00,2931.45,2931.49,2929.24,2930.14,971
2025-02-21 10:00:00,2930.12,2931.42,2928.0,2928.07,1234
2025-02-21 10:05:00,2928.04,2928.04,2924.93,2925.24,1608
2025-02-21 10:10:00,2925.27,2926.2,2923.78,2923.86,1438
2025-02-21 10:15:00,2923.93,2924.6,2921.37,2921.75,1812
